BasinID HFR_mean HFR_median HFR_stddev HFR_stderr HFR_Nvalues HFR_range HFR_min HFR_max SA_binned_LH SA_Spline_LH LH_Density Area Basin_Slope_mean Basin_Slope_median Basin_Slope_stddev Basin_Slope_stderr Basin_Slope_Nvalues Basin_Slope_range Basin_Slope_min Basin_Slope_max Basin_elev_mean Basin_elev_median Basin_elev_stddev Basin_elev_stderr Basin_elev_Nvalues Basin_elev_Range Basin_elev_min Basin_elev_max Aspect_mean CHT_mean CHT_median CHT_stddev CHT_stderr CHT_Nvalues CHT_range CHT_min CHT_max EStar RStar HT_Slope_mean HT_Slope_median HT_Slope_stddev HT_Slope_stderr HT_Slope_Nvalues HT_Slope_range HT_Slope_min HT_Slope_max HT_relief_mean HT_relief_median HT_relief_stddev HT_relief_stderr HT_relief_Nvalues HT_relief_range HT_relief_min HT_relief_max
91 74.9201 88.3378 34.6223 3.99784 75 126.68 7.49928 134.18 4.997 4.997 75.1288 32734.3 1.5085 0.530098 4.53834 0.125342 1311 33.3327 0.0186479 33.3513 731.237 732.595 18.8885 0.521672 1311 86.1154 688.153 774.268 220.648 -0.232793 -0.0363738 0.905432 0.10455 75 6.35708 -6.35836 -0.00128387 29.0681 0.402725 0.495415 0.492507 0.138252 0.0159639 75 1.05489 -0.0320749 1.02282 36.2067 40.679 15.5806 1.79909 75 59.5405 -0.250854 59.2896
96 76.6654 61.6866 74.1064 9.41152 62 222.19 7.50239 229.693 4.99689 4.99689 142.917 18077.5 2.41487 0.647946 6.18321 0.229797 724 38.1981 0.233073 38.4312 863.502 858.127 38.9775 1.44859 724 171.781 793.144 964.925 68.2949 -0.116295 -0.0104363 0.497805 0.0841443 35 3.01051 -3.011 -0.000493271 14.8596 0.510318 0.552346 0.583027 0.133994 0.0170173 62 0.538701 0.297035 0.835736 46.9485 37.3106 47.2679 6.00303 62 151.703 2.26343 153.966
97 25.3168 25.4801 3.23778 1.02387 10 12.727 18.6149 31.3419 28.0228 28.1661 54.2715 18502 0.436894 0.436256 0.189668 0.00696764 741 0.871223 0.00517833 0.876402 750.828 747.678 14.0516 0.516198 741 60.2704 728.253 788.523 54.8912 -0.057332 -0.0547868 0.0218099 0.00266451 67 0.10649 -0.127788 -0.0212984 2.41911 0.50033 0.607953 0.630896 0.0749306 0.0236951 10 0.25947 0.461495 0.720965 15.2001 15.5662 1.39967 0.442614 10 4.98767 12.7573 17.745
98 90.8752 96.6768 45.8759 5.82624 62 188.711 4.26178 192.973 4.9969 4.9969 1314.18 13133.7 1.4457 0.552539 4.04194 0.176237 526 27.8916 0.0298162 27.9214 717.248 716.585 14.8719 0.648446 526 62.3969 688.153 750.55 314.668 -0.279199 -0.0461198 0.936577 0.118945 62 4.43442 -4.43718 -0.00276371 42.2871 0.318089 0.387704 0.377053 0.109022 0.0138459 62 0.678784 -0.0451414 0.633643 34.6877 37.3656 16.3029 2.07047 62 60.4329 -0.192383 60.2405
99 114.434 118.192 46.7684 6.14099 58 154.003 39.4316 193.435 43.1093 47.3213 331.523 12684.2 0.489472 0.513606 0.179606 0.00796873 508 0.80414 0.0517299 0.85587 694.164 692.484 17.4372 0.773651 508 71.3057 660.73 732.036 188.18 -0.03758 -0.0335358 0.0186177 0.00255733 53 0.0770146 -0.0773008 -0.000286287 7.16741 0.322706 0.412053 0.376927 0.0795701 0.0104481 58 0.29955 0.322206 0.621757 44.3144 46.7306 14.4678 1.89972 58 45.9046 24.5168 70.4214
100 117.592 112.808 30.8683 3.45118 80 126.1 56.9184 183.019 55.7927 54.6647 155.512 16829.1 0.35439 0.363553 0.138802 0.00534645 674 0.659355 0.0124509 0.671806 677.874 679.371 11.187 0.430907 674 52.3812 654.679 707.061 187.191 -0.0279984 -0.0258433 0.0151519 0.00177339 73 0.0684773 -0.0700254 -0.00154812 5.48729 0.234589 0.290921 0.272909 0.0544461 0.00608726 80 0.263044 0.220968 0.484013 33.1029 31.5474 6.47034 0.723406 80 23.35 25.5302 48.8802
101 115.787 117.872 24.6732 2.38525 107 116.421 60.2953 176.716 109.271 106.017 74.2943 38077.6 0.490272 0.506808 0.174903 0.00447882 1525 0.911342 0.0227801 0.934122 715.996 714.822 20.3071 0.520011 1525 90.2081 674.864 765.072 73.6653 -0.0436551 -0.0415916 0.0213405 0.00194811 120 0.12061 -0.122789 -0.00217927 8.42449 0.311146 0.381175 0.361704 0.080119 0.00774539 107 0.310248 0.263432 0.57368 43.232 41.5106 9.62375 0.930363 107 40.1736 23.7374 63.9111
102 126.676 114.062 41.9211 3.89228 116 186.236 59.8975 246.134 56.8853 57.8724 75.2033 38027.7 0.15866 0.121544 0.128647 0.00329647 1523 0.57856 0.00327031 0.58183 665.505 662.911 9.55705 0.244892 1523 43.2349 654.037 697.272 100.781 -0.0110816 -0.0090793 0.00795459 0.000697664 130 0.0327689 -0.0327942 -2.53255e-05 2.33962 0.11814 0.14948 0.15367 0.0772179 0.0071695 116 0.302981 0.0555208 0.358501 17.9587 17.4911 8.98201 0.833958 116 30.599 6.14087 36.7399
103 120.045 116.867 24.9773 5.88721 18 116.017 62.857 178.874 35.3202 35.1838 454.034 12834 0.476729 0.488128 0.19237 0.00848509 514 0.823578 0.0114907 0.835069 684.005 685.753 12.9754 0.572321 514 49.653 657.687 707.34 332.007 -0.0321036 -0.0305088 0.00997799 0.00142543 49 0.0379358 -0.0539138 -0.015978 6.42312 0.271022 0.336658 0.351406 0.0615263 0.0145019 18 0.29209 0.228659 0.520748 39.0418 39.4016 3.46516 0.816746 18 14.7742 32.7327 47.5069
104 84.5184 78.5334 49.6506 2.69665 339 277.669 7.52361 285.192 22.5168 23.7305 51.8885 117429 0.406505 0.415882 0.162157 0.00236455 4703 0.819072 0.0078429 0.826915 724.091 720.763 38.7179 0.564579 4703 169.515 652.034 821.549 106.397 -0.0328253 -0.0295056 0.0177556 0.000923072 370 0.0900247 -0.0903817 -0.000356954 4.6239 0.324565 0.446988 0.429159 0.155417 0.00844109 339 0.923626 0.113662 1.03729 32.9181 30.4751 15.345 0.833425 339 78.7737 6.27234 85.046
105 81.4439 81.3931 47.9211 4.00736 143 192.216 4.05774 196.274 4.99713 4.99713 65.0343 56579.6 1.39479 0.513197 4.31537 0.0906542 2266 34.9424 0.0307177 34.9731 784.938 784.658 30.7112 0.645159 2266 134.203 723.646 857.849 134.318 -0.158948 -0.0372841 0.681258 0.0592959 132 4.64811 -4.64895 -0.000835054 21.5755 0.381991 0.473182 0.481928 0.101488 0.00848683 143 0.584744 0.194425 0.779169 37.333 37.259 20.6928 1.73042 143 76.1342 1.75128 77.8855
116 79.4002 83.022 42.8712 4.26585 101 178.698 6.7388 185.437 4.99708 4.99708 59.7813 28539.5 0.879925 0.471458 3.09675 0.0915973 1143 34.4506 0.0170878 34.4677 709.157 706.939 19.4418 0.575061 1143 76.5766 675.806 752.382 222.386 -0.178048 -0.0306974 0.871076 0.0736194 140 6.33427 -6.33489 -0.000619981 23.5617 0.297887 0.410027 0.374065 0.148065 0.014733 101 0.651553 0.181723 0.833277 28.3827 25.124 13.3991 1.33326 101 57.3417 2.30664 59.6483
121 53.6714 39.2379 35.8624 3.78023 90 152.323 3.72421 156.048 4.9969 4.9969 52.5425 18002.6 1.37013 0.483712 4.03555 0.150292 721 30.5483 0.0501041 30.5984 713.144 710.544 19.1916 0.714732 721 76.4361 675.806 752.242 257.5 -0.184036 -0.0386196 0.698095 0.0752775 86 4.19556 -4.19613 -0.00056579 16.4625 0.369797 0.511999 0.468798 0.148778 0.0156826 90 0.589145 0.322956 0.912101 23.817 19.9748 12.494 1.31698 90 55.3168 1.42651 56.7433
122 102.82 107.31 22.2076 2.56432 75 102.22 43.2986 145.519 22.3409 51.8334 102.847 19176.1 0.338257 0.328041 0.151723 0.00547484 768 0.630863 0.00874871 0.639611 672.502 671.568 10.2373 0.369407 768 46.478 651.911 698.389 216.588 -0.026902 -0.0265425 0.0131811 0.00154273 73 0.0499016 -0.0517916 -0.00188995 4.61011 0.224385 0.273558 0.300375 0.0840462 0.00970482 75 0.350348 0.155973 0.506321 27.6856 30.1957 8.78326 1.0142 75 26.1231 13.2491 39.3723
123 123.516 131.808 70.4945 5.68061 154 263.656 3.61505 267.271 35.2325 37.2338 96.5257 13807.8 0.36795 0.366659 0.122548 0.00521128 553 0.631358 0.0366708 0.668029 762.52 759.361 18.2647 0.776695 553 93.9989 725.196 819.194 192.735 -0.0380207 -0.0376817 0.0171776 0.00144661 141 0.0773561 -0.0808195 -0.00346338 7.82693 0.235773 0.308717 0.275881 0.0916764 0.00738749 154 0.399666 0.219078 0.618744 34.9461 33.2309 19.6356 1.58228 154 78.4407 1.54895 79.9896
124 53.6092 47.4961 24.3946 2.98028 67 91.8187 19.9864 111.805 35.5472 37.6188 45.3162 27366 0.521667 0.543073 0.194 0.00585999 1096 0.895401 0.0274087 0.922809 734.211 734.587 17.567 0.53063 1096 79.0564 691.548 770.604 157.882 -0.0429806 -0.0442877 0.0136641 0.00129114 112 0.0604327 -0.0744336 -0.0140009 3.84026 0.443563 0.599245 0.598161 0.168555 0.0205922 67 0.592822 0.311164 0.903986 28.5349 29.4243 6.82508 0.833816 67 28.1678 15.1035 43.2713
125 129.599 146.981 38.8867 5.10607 58 138.428 46.4729 184.901 44.5218 280.678 153.827 14581.9 0.374431 0.392854 0.13469 0.00557353 584 0.641495 0.0360178 0.677513 682.158 682.992 11.3399 0.469249 584 48.7142 656.7 705.414 195.946 -0.0254546 -0.0245714 0.00967412 0.00123864 61 0.0443899 -0.0513929 -0.00700298 5.49815 0.233133 0.298088 0.2655 0.0682076 0.0089561 58 0.266864 0.245105 0.511968 36.2567 38.1869 6.6512 0.873346 58 26.5599 20.0928 46.6528
126 118.667 123.854 28.5569 2.72279 110 107.716 58.6263 166.342 3878 3894.06 71.4677 23895.3 0.187834 0.18365 0.0711909 0.00230127 957 0.377734 0.00471833 0.382453 673.897 674.419 6.90374 0.223166 957 37.1632 649.181 686.344 53.8864 -0.0204805 -0.0197402 0.0119416 0.00117664 103 0.0435072 -0.0446565 -0.00114929 4.05059 0.167316 0.199629 0.164936 0.0878325 0.0083745 110 0.365878 0.0978782 0.463756 23.8257 18.8353 12.6997 1.21087 110 42.8776 9.10193 51.9795
127 117.443 120.325 35.4679 3.23776 120 156.957 28.4042 185.361 17.707 18.4352 64.5225 51086.4 0.491854 0.516806 0.176771 0.00390803 2046 0.88985 0.0311487 0.920999 676.465 673.65 23.1666 0.512164 2046 111.533 633.457 744.99 158.908 -0.0375618 -0.0365544 0.0149591 0.00138297 117 0.0750054 -0.0765058 -0.00150046 7.3523 0.306727 0.391558 0.441328 0.128184 0.0117015 120 0.466672 0.106566 0.573239 43.2277 39.1729 16.274 1.48561 120 65.0422 16.2824 81.3246
128 44.0042 41.4991 25.8778 4.31297 36 96.1638 7.6987 103.863 4.99736 4.99736 97.6968 13807.8 1.01444 0.471777 3.31141 0.140815 553 30.316 0.0147596 30.3308 703.263 701.617 17.0955 0.726974 553 63.1375 675.801 738.939 265.93 -0.191276 -0.0377139 0.743651 0.0779558 91 4.18057 -4.18449 -0.00392063 14.0283 0.307027 0.411221 0.387356 0.120612 0.020102 36 0.50833 0.275646 0.783976 16.2126 16.5637 7.93941 1.32324 36 35.8114 4.31073 40.1221
129 88.1052 86.5395 25.1928 3.75552 45 85.4615 49.9231 135.385 4.99689 4.99689 1251.72 12509.4 1.83346 0.537671 5.04259 0.225286 501 31.4965 0.059809 31.5563 742.874 744.113 16.0918 0.718927 501 65.0477 712.685 777.732 76.4631 -0.499355 -0.0322297 1.28979 0.201431 41 4.37149 -4.37623 -0.00473898 73.3263 0.314643 0.391219 0.346279 0.0707592 0.0105482 45 0.207166 0.291204 0.49837 33.266 33.8118 7.02721 1.04755 45 25.7909 20.8762 46.6671
130 134.797 152.362 49.5883 5.76453 74 217.632 33.8062 251.439 22.485 119.156 158.597 15306 0.512597 0.50772 0.207368 0.00837551 613 1.06416 0.0166521 1.08081 724.052 726.212 17.5486 0.708779 613 77.6478 679.52 757.167 178.87 -0.0354897 -0.0329919 0.0134514 0.0015637 74 0.0583091 -0.071747 -0.0134379 7.97316 0.331016 0.418903 0.383103 0.0742567 0.00863217 74 0.325233 0.354166 0.679399 53.5438 56.0065 16.6104 1.93092 74 85.0759 18.1356 103.211
131 48.5883 47.4377 27.1472 2.10071 167 138.767 3.57061 142.338 4.997 4.997 45.4678 56654.5 0.827297 0.470935 2.82075 0.0592172 2269 30.4548 5.09529e-05 30.4548 677.216 672.856 26.3091 0.552317 2269 107.661 628.793 736.454 245.402 -0.0928252 -0.0364849 0.439267 0.0325606 182 4.11543 -4.1172 -0.0017652 7.51703 0.381787 0.455318 0.452355 0.155273 0.0120154 167 1.10479 -0.195536 0.909255 22.2604 23.25 11.2463 0.870268 167 50.8665 -0.698181 50.1683
135 90.2835 79.6624 42.7042 6.22905 47 213.593 34.7247 248.318 4.99722 4.99722 146.088 17977.6 1.87008 0.464594 5.22885 0.194868 720 32.8775 0.123511 33.001 737.52 739.375 15.9017 0.592621 720 63.494 698.933 762.427 61.7632 -0.244513 -0.0253114 0.868339 0.125334 48 4.29933 -4.30671 -0.00738068 36.7925 0.624053 0.585319 0.492077 0.529725 0.0772683 47 2.78929 0.297817 3.08711 67.61 35.767 144.054 21.0125 47 724.436 26.4274 750.863
136 48.2017 45.5428 37.4605 5.64738 44 127.115 3.5751 130.69 44.2932 45.9466 126.37 26267.3 0.392969 0.410785 0.165717 0.00510928 1052 0.708865 0.0171531 0.726018 649.552 649.122 12.1315 0.374029 1052 51.043 628.793 679.836 144.59 -0.03681 -0.0359222 0.0137466 0.00239298 33 0.0573299 -0.0714641 -0.0141342 2.95718 0.364323 0.35574 0.424427 0.192318 0.028993 44 0.769655 -0.0765036 0.693152 21.0732 21.9694 16.4867 2.48546 44 50.2281 -0.364014 49.8641
137 118.49 122.299 25.5222 3.24133 62 84.8151 73.8189 158.634 28.3364 20.0125 68.9245 26941.5 0.394247 0.401866 0.187692 0.00571393 1079 0.759013 0.00563307 0.764646 651.397 652.209 15.4685 0.470908 1079 54.6022 625.947 680.549 152.351 -0.0319972 -0.0244314 0.0188194 0.00237102 63 0.0770661 -0.0847679 -0.00770177 6.31891 0.290341 0.360777 0.366603 0.0668355 0.00848812 62 0.222402 0.268371 0.490774 41.2829 42.1927 4.70398 0.597407 62 23.8258 25.0788 48.9046
138 110.35 115.865 15.6773 1.95966 64 63.4664 77.8632 141.33 44.2552 46.0486 56.1239 19326 0.384221 0.378328 0.177103 0.00636583 774 0.82105 0.0153256 0.836376 655.706 654.572 16.5439 0.59466 774 59.5869 626.637 686.224 197.697 -0.0370295 -0.0363963 0.0146388 0.00182985 64 0.0655818 -0.0749273 -0.0093455 6.81037 0.32307 0.386625 0.388908 0.0469576 0.0058697 64 0.274841 0.172622 0.447463 42.7811 44.4752 8.34833 1.04354 64 31.2391 20.717 51.9561
139 90.0118 81.5279 38.7033 4.91533 62 203.872 39.5898 243.461 4.9969 4.9969 79.7109 21348.4 1.51089 0.521132 4.44629 0.15206 855 32.9857 0.0629924 33.0487 721.677 720.987 16.3253 0.558313 855 68.1501 688.829 756.979 16.5991 -0.269938 -0.0375097 0.909416 0.114576 63 4.23929 -4.25123 -0.0119452 40.4959 0.68161 0.781962 0.462496 1.51238 0.192072 62 8.7608 0.356165 9.11696 73.6235 38.8702 153.817 19.5348 62 733.402 23.218 756.62
142 28.2814 27.5127 18.4694 2.58623 51 83.9537 3.59954 87.5533 27.9571 30.0354 35.0456 23845.3 0.400776 0.407566 0.169894 0.00549765 955 0.762228 0.00875747 0.770986 660.48 660.291 17.8554 0.577788 955 83.4224 627.885 711.307 265.954 -0.0400415 -0.03944 0.0132054 0.00135484 95 0.0691215 -0.0754489 -0.00632734 1.88738 0.420235 0.541322 0.569531 0.197883 0.0277092 51 0.915424 0.0904967 1.00592 14.2618 16.7148 7.81894 1.09487 51 30.0251 0.411499 30.4366
143 119.663 121.646 33.2844 3.72131 80 153.704 54.4922 208.197 4.9969 4.9969 62.6026 30512 0.604069 0.464411 1.43284 0.0409884 1222 31.3189 0.0707316 31.3896 703.94 705.179 26.5424 0.759284 1222 108.439 647.732 756.171 43.3088 -0.13542 -0.021065 0.562219 0.0640708 77 3.88823 -3.88957 -0.00133948 27.0078 0.494194 0.65324 0.461497 1.26734 0.141693 80 8.29029 0.269771 8.56006 70.964 53.5237 110.62 12.3677 80 730.196 25.9713 756.168
151 137.001 131.584 37.1971 6.11517 37 108.36 85.7023 194.063 4.9969 4.9969 46.8877 33308.6 1.17482 0.452384 3.55395 0.0973412 1333 28.92 0.0284688 28.9485 683.205 685.115 24.6414 0.674665 1334 117.562 626.846 744.408 88.8062 -0.121944 -0.00988422 0.668589 0.108459 38 4.18825 -4.1885 -0.000251412 27.8441 0.289066 0.340289 0.351094 0.0440939 0.007249 37 0.215989 0.246098 0.462087 47.5228 46.413 16.5256 2.71679 37 51.4611 23.0687 74.5298
