BasinID HFR_mean HFR_median HFR_stddev HFR_stderr HFR_Nvalues HFR_range HFR_min HFR_max SA_binned_LH SA_Spline_LH LH_Density Area Basin_Slope_mean Basin_Slope_median Basin_Slope_stddev Basin_Slope_stderr Basin_Slope_Nvalues Basin_Slope_range Basin_Slope_min Basin_Slope_max Basin_elev_mean Basin_elev_median Basin_elev_stddev Basin_elev_stderr Basin_elev_Nvalues Basin_elev_Range Basin_elev_min Basin_elev_max Aspect_mean CHT_mean CHT_median CHT_stddev CHT_stderr CHT_Nvalues CHT_range CHT_min CHT_max EStar RStar HT_Slope_mean HT_Slope_median HT_Slope_stddev HT_Slope_stderr HT_Slope_Nvalues HT_Slope_range HT_Slope_min HT_Slope_max HT_relief_mean HT_relief_median HT_relief_stddev HT_relief_stderr HT_relief_Nvalues HT_relief_range HT_relief_min HT_relief_max
172 101.679 111.295 55.0912 5.68222 94 164.74 21.3085 186.049 71.8056 65.1905 53.501 17353.4 0.434743 0.424062 0.187197 0.00710077 695 0.840587 0.024024 0.864611 659.834 657.776 24.5727 0.932097 695 97.9778 624.506 722.484 37.3679 -0.0395152 -0.0379409 0.0200659 0.00212698 89 0.0957804 -0.0979837 -0.00220328 6.69645 0.362425 0.410603 0.428557 0.0690226 0.00711914 94 0.265082 0.233718 0.4988 44.2213 48.088 26.4678 2.72994 94 82.6299 5.95667 88.5866
173 105.064 116.73 34.4754 4.52684 58 126.715 18.7946 145.509 35.0079 31.3713 111.163 14981.4 0.412161 0.437742 0.145817 0.00595297 600 0.713604 0.0173122 0.730917 690.321 690.724 11.4098 0.465803 600 47.4966 665.125 712.621 308.851 -0.0375103 -0.0376946 0.0130155 0.00159009 67 0.0719682 -0.0727818 -0.000813531 6.5683 0.251893 0.316818 0.289785 0.0784957 0.010307 58 0.40521 0.0831194 0.488329 31.7578 33.8138 7.81792 1.02654 58 39.5082 1.56219 41.0704
174 109.635 105.957 54.9152 4.54482 146 209.146 5.34457 214.49 35.6953 31.6271 84.9209 26841.6 0.499119 0.502943 0.162152 0.00494558 1075 0.89734 0.0413267 0.938667 707.377 705.91 28.7137 0.875761 1075 116.85 657.391 774.241 9.3436 -0.0358686 -0.0360374 0.0211326 0.00179244 139 0.10022 -0.1012 -0.000980741 6.55409 0.371206 0.456409 0.463063 0.0794171 0.0065726 146 0.512689 0.28198 0.794668 48.8365 46.5119 24.8849 2.05949 146 95.9388 2.60809 98.5469
175 46.7405 32.8902 41.2095 4.00262 106 152.432 4.03582 156.468 4.997 4.997 54.9284 43396 1.21803 0.415797 3.91794 0.0939795 1738 29.9686 6.89037e-05 29.9687 719.802 717.284 19.751 0.473767 1738 114.123 660.612 774.735 22.7185 -0.129833 -0.0318118 0.589309 0.0518858 129 4.36968 -4.37021 -0.000530858 10.1141 0.389704 0.449777 0.475827 0.0979534 0.00951407 106 0.48273 0.204973 0.687702 21.8579 16.0217 20.1112 1.95338 106 70.9181 1.63422 72.5523
176 102.955 93.8976 94.8025 5.00349 359 959.185 9.37811 968.563 4.99688 4.99688 45.2532 102373 0.451267 0.421141 0.929116 0.0145104 4100 29.5403 5.65024e-05 29.5403 689.593 687.552 31.5473 0.492686 4100 168.756 624.684 793.441 212.373 -0.0914525 -0.0303492 0.558482 0.0307901 329 6.69241 -6.69296 -0.000544385 15.6925 0.350117 0.423227 0.396379 0.142976 0.00754597 359 0.740987 0.0858925 0.82688 43.2554 34.2415 70.9653 3.7454 359 789.077 2.58716 791.664
178 104.992 102.324 33.8979 5.23057 42 156.688 48.2795 204.967 110.589 102.561 63.5201 29163.7 0.318154 0.311773 0.156288 0.00457305 1168 0.717571 0.0115707 0.729142 640.706 639.041 11.4057 0.333733 1168 52.4148 623.079 675.494 194.894 -0.0155632 -0.01397 0.00948833 0.00130332 53 0.0452058 -0.0457657 -0.000559898 2.72336 0.181504 0.223729 0.214878 0.0359965 0.00555438 42 0.142692 0.172185 0.314878 22.8679 21.0084 6.7729 1.04508 42 35.2274 14.6138 49.8412
179 134.528 153.351 66.4661 5.87483 128 206.162 23.6407 229.802 45.1072 48.3968 70.4687 36579.5 0.398569 0.417749 0.179335 0.00468539 1465 0.844841 0.0113718 0.856213 663.177 654.436 32.2104 0.841544 1465 121.693 622.454 744.147 53.1759 -0.0324392 -0.033846 0.0168308 0.00152379 122 0.0729373 -0.0739437 -0.00100641 7.27329 0.369081 0.432898 0.447621 0.0948182 0.00838082 128 0.460653 0.173512 0.634165 59.5821 63.8207 32.2769 2.85291 128 104.363 8.34491 112.708
180 94.511 109.397 63.4989 5.54793 131 216.598 3.5596 220.157 4.9969 4.9969 85.8461 14706.7 0.805018 0.477164 2.5114 0.103481 589 29.766 0.0226791 29.7887 744.727 740.525 24.5018 1.00958 589 90.0097 704.542 794.552 201.202 -0.137459 -0.0351137 0.767013 0.0734665 109 6.74508 -6.74593 -0.000854917 21.6523 0.313493 0.427182 0.393519 0.196698 0.0171856 131 1.22939 -0.0224549 1.20693 35.5543 35.368 24.2396 2.11783 131 84.0071 -0.122681 83.8845
186 110.573 113.337 79.9561 8.93937 80 273.964 4.48501 278.449 4.9969 4.9969 282.904 21648.1 1.27557 0.493488 4.03285 0.136963 867 32.1404 0.081341 32.2217 763.085 766.369 29.2647 0.993881 867 120.789 704.542 825.331 234.036 -0.361355 -0.0327366 1.29602 0.164595 62 7.39479 -7.39673 -0.00193842 66.5932 0.372792 0.484702 0.462307 0.154288 0.0172499 80 0.904147 6.48566e-05 0.904212 49.4648 53.2877 31.8653 3.56264 80 106.214 0.000366211 106.215
187 96.9671 95.2545 58.6695 7.33368 64 208.346 7.59297 215.939 45.3675 44.8495 328.578 15855.3 0.475887 0.491997 0.144926 0.0057512 635 0.8056 0.0169225 0.822523 668.288 668.822 22.9052 0.908966 635 83.7221 624.067 707.789 254.662 -0.0296318 -0.0247833 0.0192129 0.00300054 41 0.0902743 -0.0940788 -0.0038045 4.78884 0.325724 0.39752 0.386128 0.0989583 0.0123698 64 0.754766 0.19541 0.950176 37.9014 34.817 23.9498 2.99372 64 78.0145 4.01898 82.0335
188 115.738 100.005 84.4692 5.91403 204 310.907 3.58953 314.496 4.99699 4.99699 73.0041 42022.7 0.987122 0.505431 3.17768 0.0774582 1683 34.6262 0.0395624 34.6658 757.113 756.411 43.9255 1.07072 1683 170.81 680.457 851.268 216.114 -0.123834 -0.0173644 0.737015 0.0590084 156 7.41238 -7.41238 -4.79864e-06 23.8872 0.356787 0.43193 0.44321 0.0887453 0.00621341 204 0.859093 8.31282e-05 0.859177 49.5526 51.1926 33.9304 2.3756 204 115.207 0.000366211 115.207
