BasinID HFR_mean HFR_median HFR_stddev HFR_stderr HFR_Nvalues HFR_range HFR_min HFR_max SA_binned_LH SA_Spline_LH LH_Density Area Basin_Slope_mean Basin_Slope_median Basin_Slope_stddev Basin_Slope_stderr Basin_Slope_Nvalues Basin_Slope_range Basin_Slope_min Basin_Slope_max Basin_elev_mean Basin_elev_median Basin_elev_stddev Basin_elev_stderr Basin_elev_Nvalues Basin_elev_Range Basin_elev_min Basin_elev_max Aspect_mean CHT_mean CHT_median CHT_stddev CHT_stderr CHT_Nvalues CHT_range CHT_min CHT_max EStar RStar HT_Slope_mean HT_Slope_median HT_Slope_stddev HT_Slope_stderr HT_Slope_Nvalues HT_Slope_range HT_Slope_min HT_Slope_max HT_relief_mean HT_relief_median HT_relief_stddev HT_relief_stderr HT_relief_Nvalues HT_relief_range HT_relief_min HT_relief_max
2025 138.416 149.696 96.6874 2.94894 1075 472.948 3.54717 476.495 28.3323 25.9222 62.5006 508293 0.244135 0.223959 0.20447 0.00143308 20357 0.908172 5.35559e-05 0.908225 43.8744 34.7039 27.0892 0.189863 20357 132.322 12.4841 144.806 261.432 -0.0241493 -0.0178515 0.0213383 0.0007016 925 0.111641 -0.111647 -5.69876e-06 5.57107 0.217402 0.21237 0.244332 0.122739 0.00374349 1075 0.478365 -0.00880466 0.469561 36.1103 36.4853 31.1249 0.949301 1075 104.604 -0.0677032 104.536
2036 146.252 122.316 119.183 2.24594 2816 512.406 3.56114 515.967 28.3011 31.2432 55.7091 886772 0.294878 0.302575 0.241077 0.00127924 35515 0.907842 4.08295e-05 0.907883 112.308 75.6121 98.652 0.52348 35515 342.031 11.6948 353.725 145.547 -0.019057 -0.015289 0.0157025 0.000319928 2409 0.0748777 -0.0748848 -7.09388e-06 4.64522 0.285048 0.320181 0.367566 0.19561 0.00368616 2816 1.07578 -0.0876284 0.988148 50.0268 32.1164 49.1444 0.9261 2816 215.897 -0.318535 215.579
2052 139.827 133.989 92.0347 1.67308 3026 416.742 3.54163 420.283 35.5521 37.2532 63.5095 1.19521e+06 0.234548 0.206859 0.185198 0.000846475 47868 0.8901 5.36997e-05 0.890154 54.9352 45.4355 33.5582 0.153382 47868 142.005 11.9876 153.993 174.981 -0.0198782 -0.0144062 0.0183099 0.000359848 2589 0.0753579 -0.0753675 -9.61726e-06 4.63253 0.178773 0.197233 0.156631 0.159462 0.00289883 3026 0.677874 -0.0347238 0.643151 29.9968 20.8977 28.8922 0.525227 3026 108.339 -0.168007 108.171
2104 150.068 140.724 102.99 1.51423 4626 526.711 3.56025 530.271 22.5023 19.8287 62.9491 1.43314e+06 0.283955 0.291176 0.175303 0.00073172 57397 0.826584 0.000423001 0.827007 82.4956 68.3269 50.0449 0.208889 57397 215.164 14.8877 230.052 236.456 -0.0237597 -0.0209573 0.0175531 0.000274502 4089 0.0807832 -0.0807924 -9.2113e-06 5.9426 0.24545 0.273054 0.282837 0.132407 0.00194675 4626 1.29027 -0.105669 1.1846 44.2009 37.3308 36.7665 0.540567 4626 169.364 -0.574425 168.789
2116 138.509 132.66 75.8607 1.75898 1860 362.64 3.69808 366.338 28.3381 29.1833 74.4585 822102 0.394321 0.39838 0.165186 0.000910355 32925 1.05527 0.00117198 1.05644 156.237 143.888 75.6668 0.417006 32925 330.809 37.3904 368.2 177.692 -0.0280012 -0.0274978 0.0163598 0.000403976 1640 0.0836961 -0.0838348 -0.00013872 6.46403 0.292918 0.367986 0.376821 0.150297 0.00348493 1860 1.16322 -0.000410808 1.16281 48.6861 44.9375 29.4895 0.683772 1860 131.953 -0.00192642 131.951
2142 106.658 58.8834 116.504 2.40739 2342 555.723 3.53796 559.261 28.3318 26.8617 49.8618 1.27781e+06 0.141153 0.0258689 0.186691 0.000825259 51176 0.874825 6.39579e-06 0.874831 32.5279 27.3817 20.418 0.0902567 51176 117.392 10.6035 127.996 183.174 -0.0174187 -0.0126883 0.0150171 0.00030216 2470 0.0788259 -0.078826 -2.027e-08 3.0964 0.133224 0.141867 0.0795528 0.138451 0.0028609 2342 0.621748 -0.0716104 0.550138 17.0513 4.51323 22.8897 0.472985 2342 91.699 -0.424524 91.2745
2156 155.575 137.304 111.952 2.3994 2177 550.54 3.56317 554.103 35.6131 36.0284 56.1476 642226 0.187145 0.0719784 0.198507 0.00123775 25721 0.751047 0.000321938 0.751369 139.231 115.271 50.522 0.315019 25721 223.217 95.3698 318.587 208.663 -0.0119611 -0.00566626 0.0130127 0.000300837 1871 0.062811 -0.0628134 -2.33145e-06 3.1014 0.159504 0.177453 0.0867403 0.174376 0.00373729 2177 0.685614 -0.0672503 0.618364 29.7778 9.91701 38.1433 0.817503 2177 174.661 -0.512871 174.149
2190 149.743 140.91 103.681 2.72092 1452 434.878 3.55023 438.428 89.2768 92.8928 65.5945 366319 0.11373 0.0612316 0.126706 0.00104609 14671 0.691011 0.000387933 0.691399 109.034 103.596 15.1745 0.125281 14671 83.7899 94.4405 178.23 224.585 -0.00877496 -0.00483199 0.0108762 0.00031555 1188 0.0591554 -0.0591618 -6.3827e-06 2.18998 0.0760343 0.0822125 0.0677039 0.0562528 0.00147625 1452 0.438346 -0.0360473 0.402299 13.6627 7.59583 16.8247 0.441535 1452 77.0668 -0.270767 76.7961
2297 133.742 140.17 67.8002 2.4907 741 355.542 3.54831 359.091 4.9969 4.9969 94.5835 553436 0.300662 0.30522 0.286935 0.0019273 22165 7.00163 0.00136076 7.00299 136.657 136.023 27.1093 0.182089 22165 130.624 88.3242 218.948 350.191 -0.0201432 -0.0170179 0.0140729 0.000559349 633 0.0679337 -0.0679564 -2.27295e-05 4.49 0.226863 0.258319 0.265948 0.0861683 0.00316547 741 0.491212 0 0.491212 36.4095 39.4637 19.0701 0.700558 741 102.435 0 102.435
2319 136.854 150.28 94.3628 1.90759 2447 416.227 3.53623 419.764 35.5555 32.7157 55.7814 1.17821e+06 0.266905 0.261021 0.185543 0.000854149 47187 1.02976 4.99661e-05 1.02981 54.7013 48.2751 35.0397 0.161306 47187 172.409 5.7141 178.123 190.766 -0.0255037 -0.023805 0.0164347 0.000337233 2375 0.100327 -0.100344 -1.6944e-05 5.81713 0.246174 0.266735 0.29566 0.131636 0.00266107 2447 1.10576 -0.0284786 1.07728 40.4278 37.3812 32.1549 0.650024 2447 122.341 -0.42836 121.913
2377 154.489 124.915 129.532 2.02393 4096 562.205 3.53392 565.739 56.3312 57.0389 55.9057 1.52952e+06 0.151933 0.0412862 0.288414 0.0011653 61257 7.21726 3.38676e-05 7.2173 122.438 104.605 36.3434 0.146841 61257 186.149 95.3699 281.519 28.5629 -0.0089883 -0.00342209 0.0409573 0.000682243 3604 1.41717 -1.41717 -1.90399e-06 2.31433 0.120627 0.121853 0.0427786 0.138923 0.00217067 4096 1.04009 -0.0741276 0.965963 22.3627 4.70125 31.4382 0.491223 4096 126.739 -0.439621 126.3
2391 170.8 172.038 99.9879 2.47129 1637 578.454 3.58835 582.042 11.2192 11.7989 95.4251 1.52465e+06 0.247227 0.241021 0.258291 0.00104526 61062 4.6377 1.96885e-05 4.63772 137.567 122.722 38.7353 0.156755 61062 190.97 91.434 282.404 311.905 -0.0188589 -0.0127637 0.0509674 0.00142793 1274 0.856936 -0.856937 -6.66885e-07 5.3685 0.208064 0.217828 0.257046 0.168027 0.00415293 1637 0.530472 -6.87069e-05 0.530403 42.6448 38.2032 39.2789 0.970812 1637 154.204 -0.000350952 154.204
2434 121.242 93.2905 106.703 1.65575 4153 464.36 3.53793 467.898 35.6295 36.0255 47.5294 1.35272e+06 0.115507 0.0415201 0.195089 0.000838163 54176 4.11668 2.6832e-05 4.1167 25.7728 17.7113 21.4189 0.0920223 54176 142.215 7.63243 149.847 79.1928 -0.0114319 -0.00440353 0.0276856 0.000449712 3790 0.70788 -0.707884 -3.58152e-06 2.31004 0.0862085 0.110585 0.0529957 0.144646 0.00224453 4153 1.70755 -0.0731976 1.63436 12.5425 4.57167 19.8427 0.307908 4153 111.947 -0.293553 111.653
2439 131.843 94.4623 115.822 2.38974 2349 478.355 3.54008 481.895 28.3529 29.4863 46.8115 1.11519e+06 0.081233 0.0314773 0.107136 0.000506945 44663 0.647249 3.49021e-05 0.647284 13.3836 9.4916 10.6894 0.0505801 44663 60.2588 4.39477 64.6536 182.607 -0.00864671 -0.00367022 0.0113388 0.000212881 2837 0.0978364 -0.0978369 -5.1881e-07 1.90001 0.0639092 0.0601863 0.0376341 0.0595312 0.0012283 2349 0.659064 -0.238369 0.420695 10.1112 3.6145 13.8553 0.285873 2349 57.8228 -0.996186 56.8266
2453 32.6851 20.6265 34.4528 1.49092 534 174.233 3.60963 177.842 28.4624 27.121 56.1231 645772 0.0242811 0.011418 0.0455122 0.000283001 25863 0.412877 2.61738e-05 0.412903 9.11762 8.55828 2.15855 0.0134222 25863 13.8329 5.16503 18.9979 152.254 -0.00372357 -0.00209705 0.0054443 0.00014377 1434 0.0634966 -0.0634978 -1.17591e-06 0.202842 0.0174314 0.0275934 0.013561 0.0426165 0.0018442 534 0.38855 -0.0483202 0.34023 0.683697 0.279756 1.25004 0.0540946 534 8.56925 -0.263856 8.3054
2470 113.431 89.6615 84.6347 2.03895 1723 416.696 3.56596 420.262 56835.8 57488 62.336 949644 0.232866 0.198924 0.239253 0.00122681 38033 5.33587 0.00130484 5.33717 91.945 94.2631 23.6306 0.12117 38033 127.69 25.0991 152.79 24.0761 -0.0139183 -0.00810973 0.0324635 0.000772721 1765 1.10177 -1.10177 -1.2574e-06 2.63127 0.130705 0.185654 0.156784 0.130977 0.00315539 1723 1.2319 -0.249335 0.982567 17.7912 13.118 15.6126 0.376125 1723 110.861 -0.999802 109.861
2573 124.895 108.053 81.1588 2.23637 1317 422.259 3.58857 425.847 2266.99 2250.74 65.9338 823650 0.317608 0.295903 0.244293 0.00134505 32987 4.7286 2.98604e-05 4.72863 84.4266 86.7956 25.5409 0.140626 32987 128.661 24.2532 152.915 13.8831 -0.0252147 -0.0211165 0.0434463 0.0011481 1432 1.03017 -1.03023 -5.55876e-05 5.24865 0.189483 0.24805 0.229825 0.13648 0.00376077 1317 1.36381 -0.187309 1.1765 28.3986 23.0502 22.0787 0.608389 1317 112.467 -0.925137 111.542
2589 106.992 84.3212 99.4701 3.74892 704 356.426 3.54809 359.974 2.29633e+06 2.8267e+06 53.443 501451 0.0340269 0.0158585 0.0634742 0.000447902 20083 0.690233 4.3877e-05 0.690277 9.84651 9.57752 1.99161 0.0140537 20083 15.8624 4.262 20.1244 73.8582 -0.00613961 -0.00183315 0.0134029 0.000382628 1227 0.121324 -0.121328 -4.0147e-06 1.09482 0.0109847 0.0341874 0.0111144 0.0769522 0.00290024 704 1.17017 -0.0613627 1.10881 1.41033 0.73996 1.78033 0.0670989 704 10.7085 -0.33706 10.3714
